Name,year,AcresBurned,Counties,Started,Extinguished,Latitude,Longitude,MajorIncident,PersonnelInvolved,duration_days,start_date,day_of_year
Bellagio Fire,2018,12,Napa,2018-05-21T11:56:00Z,2019-01-04T10:23:00Z,38.16303,-122.23059,FALSE,NA,227.93541666666667,2018-05-21,141
Agua Fire,2018,59,San Diego,2018-05-22T14:13:00Z,2019-01-04T10:23:00Z,33.35505,-117.03134,FALSE,NA,226.84027777777777,2018-05-22,142
Experimental Fire,2018,56,Madera,2018-05-23T14:30:00Z,2019-01-04T10:23:00Z,37.0979,-119.75307,TRUE,NA,225.82847222222222,2018-05-23,143
Cobble Fire,2018,108,Fresno,2018-05-26T14:52:00Z,2019-01-04T10:22:00Z,36.75581,-119.42172,FALSE,NA,222.8125,2018-05-26,146
Keeler Fire,2018,16,Santa Clara,2018-05-27T17:05:00Z,2019-01-04T10:22:00Z,37.21803,-121.76828,FALSE,NA,221.7201388888889,2018-05-27,147
70th Fire,2018,10,Riverside,2018-05-28T07:23:00Z,2019-01-04T10:21:00Z,33.53924,-116.10231,FALSE,NA,221.1236111111111,2018-05-28,148
Stuhr Fire,2018,63,Stanislaus,2018-05-29T12:58:00Z,2019-01-04T10:21:00Z,37.32744,-121.10903,FALSE,NA,219.89097222222222,2018-05-29,149
Vineyard Fire,2018,25,San Luis Obispo,2018-05-29T13:11:00Z,2019-01-04T10:20:00Z,35.71859,-120.64028,FALSE,NA,219.88125,2018-05-29,149
Madison FIre,2018,14,Yolo,2018-06-01T13:31:00Z,2019-01-04T10:20:00Z,38.64953,-122.01762,FALSE,NA,216.8673611111111,2018-06-01,152
Open Fire,2018,127,Glenn,2018-06-01T15:20:00Z,2019-01-04T10:19:00Z,39.46543,-122.65582,FALSE,NA,216.79097222222222,2018-06-01,152
Plymire Fire,2018,23,Tehama,2018-06-01T16:07:00Z,2019-01-04T10:19:00Z,40.201826,-122.29388,FALSE,NA,216.75833333333333,2018-06-01,152
Aliso Fire,2018,175,Orange,2018-06-02T13:07:00Z,2019-01-04T10:19:00Z,33.55132,-117.72044,FALSE,NA,215.88333333333333,2018-06-02,153
Coldwell Fire,2018,13,Fresno,2018-06-02T09:55:00Z,2019-01-04T10:18:00Z,36.10499,-120.55324,FALSE,NA,216.01597222222222,2018-06-02,153
Glen Fire,2018,23,Contra Costa,2018-06-02T12:42:00Z,2019-01-04T10:19:00Z,37.99113,-121.86473,FALSE,NA,215.90069444444444,2018-06-02,153
Jardin Fire,2018,10,Riverside,2018-06-02T15:53:00Z,2019-01-04T10:18:00Z,33.45014,-117.22215,FALSE,NA,215.76736111111111,2018-06-02,153
Adobe Fire,2018,38,San Diego,2018-06-03T16:16:00Z,2019-01-04T10:16:00Z,32.78031,-117.06782,FALSE,NA,214.75,2018-06-03,154
Ethanac Fire,2018,17,Riverside,2018-06-03T14:17:00Z,2019-01-04T10:17:00Z,33.742,-117.28189,FALSE,NA,214.83333333333334,2018-06-03,154
Grande Fire,2018,11,Riverside,2018-06-03T13:38:00Z,2019-01-04T10:18:00Z,33.47413,-117.31468,FALSE,NA,214.86111111111111,2018-06-03,154
Martin Fire,2018,37,Siskiyou,2018-06-03T16:14:00Z,2019-01-04T10:17:00Z,41.58233,-122.33769,FALSE,NA,214.75208333333333,2018-06-03,154
Resort Fire,2018,12,San Luis Obispo,2018-06-03T16:11:00Z,2019-01-04T10:17:00Z,35.75737,-120.91793,FALSE,NA,214.75416666666666,2018-06-03,154
Airline Fire,2018,1314,San Benito,2018-06-04T17:01:00Z,2019-01-04T10:15:00Z,36.40755,-120.99322,TRUE,NA,213.71805555555557,2018-06-04,155
Eastern Fire,2018,513,San Benito,2018-06-04T17:30:00Z,2019-01-04T10:14:00Z,36.378333,-120.901167,TRUE,NA,213.69722222222222,2018-06-04,155
Meamber Fire,2018,12,Siskiyou,2018-06-04T15:08:00Z,2019-01-04T10:13:00Z,41.64805,-122.98442,FALSE,NA,213.79513888888889,2018-06-04,155
ONeals Fire,2018,300,Madera,2018-06-04T17:44:00Z,2019-01-04T10:14:00Z,37.10181,-119.623981,FALSE,NA,213.6875,2018-06-04,155
Pallet Fire,2018,10,Sonoma,2018-06-05T13:03:00Z,2019-01-04T10:12:00Z,38.245151,-122.44408,FALSE,NA,212.88125,2018-06-05,156
Recycle Fire,2018,265,San Diego,2018-06-06T09:46:00Z,2019-01-04T10:11:00Z,32.63046,-116.46674,TRUE,NA,212.01736111111111,2018-06-06,157
Chrome Fire,2018,2290,Glenn,2018-06-09T15:32:00Z,2019-01-04T10:09:00Z,39.64978,-122.58218,TRUE,NA,208.77569444444444,2018-06-09,160
Sam Fire,2018,96,Monterey,2018-06-09T15:31:00Z,2019-01-04T10:08:00Z,35.9352,-121.11936,FALSE,NA,208.77569444444444,2018-06-09,160
Lions Fire,2018,4064,Madera,2018-06-11T12:00:00Z,2019-01-04T10:03:00Z,37.571,-119.118,FALSE,NA,206.91875,2018-06-11,162
Santiago Fire,2018,155,Orange,2018-06-11T17:04:00Z,2019-01-04T10:08:00Z,33.787838,-117.746625,FALSE,NA,206.7111111111111,2018-06-11,162
Euclid Fire,2018,154,Riverside,2018-06-12T14:22:00Z,2019-01-04T10:07:00Z,33.925862,-117.654299,FALSE,NA,205.82291666666666,2018-06-12,163
Creston FIre,2018,60,San Luis Obispo,2018-06-14T17:23:00Z,2019-01-04T10:06:00Z,35.58354,-120.624135,FALSE,NA,203.6965277777778,2018-06-14,165
Tumbleweed Fire,2018,646,Lassen,2018-06-14T17:45:00Z,2019-01-04T10:06:00Z,40.3768,-120.36403,FALSE,NA,203.68125,2018-06-14,165
Boyer Fire,2018,53,Mariposa,2018-06-15T13:37:00Z,2019-01-04T10:05:00Z,37.47677,-119.84299,TRUE,NA,202.8527777777778,2018-06-15,166
Planada Fire,2018,4564,Merced,2018-06-15T10:34:00Z,2019-01-04T10:06:00Z,37.39339,-120.34207,FALSE,NA,202.98055555555555,2018-06-15,166
Raymond Fire,2018,60,Madera,2018-06-15T11:46:00Z,2019-01-04T10:06:00Z,37.14663,-119.91223,FALSE,NA,202.93055555555554,2018-06-15,166
Vallecitos Fire,2018,20,Alameda,2018-06-17T15:56:00Z,2019-01-04T10:04:00Z,37.627119,-121.806775,FALSE,NA,200.75555555555556,2018-06-17,168
Iron Fire,2018,40,Contra Costa,2018-06-19T15:19:00Z,2019-01-04T10:04:00Z,37.779209,-121.908976,FALSE,NA,198.78125,2018-06-19,170
Ranchita Fire,2018,10,Monterey,2018-06-19T16:06:00Z,2019-01-04T10:04:00Z,35.77017,-120.57833,FALSE,NA,198.7486111111111,2018-06-19,170
Bascom Fire,2018,328,Shasta,2018-06-23T12:54:00Z,2019-01-04T10:02:00Z,40.52909,-122.17457,FALSE,NA,194.88055555555556,2018-06-23,174
Lane Fire,2018,3716,Tehama,2018-06-23T11:38:00Z,2019-01-04T10:02:00Z,40.35068,-121.77867,TRUE,NA,194.93333333333334,2018-06-23,174
Pawnee Fire,2018,15185,Lake,2018-06-23T17:21:00Z,2019-01-04T10:01:00Z,39.0674,-122.59848,TRUE,NA,194.69444444444446,2018-06-23,174
Stoll Fire,2018,268,Tehama,2018-06-23T12:52:00Z,2019-01-04T10:02:00Z,40.18395,-122.27574,TRUE,NA,194.88194444444446,2018-06-23,174
Romero Fire,2018,68,Merced,2018-06-24T16:11:00Z,2019-01-04T10:00:00Z,37.08529,-121.09354,FALSE,NA,193.7423611111111,2018-06-24,175
San Ardo,2018,375,Monterey,2018-06-26T07:11:00Z,2019-06-21T08:51:41Z,35.95515,-120.86256,FALSE,NA,360.06991898148146,2018-06-26,177
Shippee Fire,2018,347,Butte,2018-06-26T12:56:00Z,2019-01-04T09:59:00Z,39.59872,-121.78208,FALSE,NA,191.87708333333333,2018-06-26,177
Anchor Fire,2018,76,Fresno,2018-06-27T12:39:00Z,2019-01-04T09:59:00Z,36.696879,-119.304499,FALSE,NA,190.88888888888889,2018-06-27,178
Hyatt Fire,2018,441,Lassen,2018-06-27T15:09:00Z,2019-01-04T09:59:00Z,40.316137,-120.45053,FALSE,NA,190.78472222222223,2018-06-27,178
Llano Fire,2018,10,Butte,2018-06-29T11:44:00Z,2019-01-04T09:58:00Z,39.6139,-121.954098,FALSE,NA,188.92638888888888,2018-06-29,180
Sheep Fire,2018,95,Kern,2018-06-29T17:53:00Z,2019-01-04T09:57:00Z,35.1234,-118.72905,FALSE,NA,188.66944444444445,2018-06-29,180
Waverly Fire,2018,12300,San Joaquin,2018-06-29T15:11:00Z,2019-01-04T09:58:00Z,38.052055,-120.945482,FALSE,NA,188.7826388888889,2018-06-29,180
County Fire,2018,90288,Napa,2018-06-30T14:12:00Z,2019-01-04T09:57:00Z,38.80583,-122.18183,TRUE,NA,187.82291666666666,2018-06-30,181
Petersburg Fire,2018,215,Siskiyou,2018-07-01T18:13:00Z,2019-01-04T09:56:00Z,41.085,-123.051,FALSE,NA,186.6548611111111,2018-07-01,182
Buckingham Fire,2018,45,Contra Costa,2018-07-02T14:25:00Z,2019-01-04T09:57:00Z,37.86339,-122.12351,FALSE,NA,185.8138888888889,2018-07-02,183
Benton Fire,2018,63,Riverside,2018-07-04T14:20:00Z,2019-01-04T09:56:00Z,33.56349,-116.732032,FALSE,NA,183.81666666666666,2018-07-04,185
Par Fire,2018,191,Butte,2018-07-04T13:30:00Z,2019-01-04T09:56:00Z,39.491737,-121.637759,FALSE,NA,183.8513888888889,2018-07-04,185
Shingle Fire,2018,316,El Dorado,2018-07-04T17:09:00Z,2019-01-04T09:56:00Z,38.539806,-121.059979,FALSE,NA,183.69930555555555,2018-07-04,185
Stony Fire,2018,75,Colusa,2018-07-04T13:14:00Z,2019-01-04T09:56:00Z,39.2976,-122.512012,TRUE,NA,183.8625,2018-07-04,185
Klamathon Fire,2018,38008,Siskiyou,2018-07-05T12:31:00Z,2019-01-04T09:55:00Z,41.893332,-122.534655,TRUE,350,182.89166666666668,2018-07-05,186
Peach Fire,2018,90,Mendocino,2018-07-05T15:12:00Z,2019-01-04T09:55:00Z,39.038859,-123.38493,FALSE,NA,182.7798611111111,2018-07-05,186
Box Fire,2018,100,San Bernardino,2018-07-06T09:36:00Z,2019-01-04T09:55:00Z,34.22526,-117.40967,FALSE,NA,182.01319444444445,2018-07-06,187
Bridle Fire,2018,116,Santa Clara,2018-07-06T10:40:00Z,2019-01-04T09:54:00Z,37.06367,-121.53586,FALSE,NA,181.96805555555557,2018-07-06,187
Building Fire,2018,10,San Diego,2018-07-06T10:11:00Z,2019-01-04T09:55:00Z,32.619855,-116.764733,FALSE,NA,181.98888888888888,2018-07-06,187
Irish Fire,2018,825,Amador,2018-07-06T14:42:00Z,2019-01-04T09:54:00Z,38.42623,-120.95408,TRUE,NA,181.8,2018-07-06,187
Bruce Fire,2018,56,Contra Costa,2018-07-08T16:45:00Z,2019-01-04T09:53:00Z,37.79718,-121.85311,FALSE,NA,179.7138888888889,2018-07-08,189
Georges Fire,2018,2883,Inyo,2018-07-08T13:36:00Z,2019-01-04T09:54:00Z,36.6734,-118.21881,TRUE,564,179.84583333333333,2018-07-08,189
Lebec Fire,2018,62,Kern,2018-07-08T13:38:00Z,2019-01-04T09:54:00Z,34.86022,-118.87881,FALSE,NA,179.84444444444443,2018-07-08,189
Cornerstone Fire,2018,11,Madera,2018-07-09T17:54:00Z,2019-01-04T09:52:00Z,37.19817,-119.80414,FALSE,NA,178.6652777777778,2018-07-09,190
Dale Fire,2018,856,Tehama,2018-07-09T18:30:00Z,2019-01-04T09:52:00Z,40.33682,-121.93908,FALSE,NA,178.64027777777778,2018-07-09,190
Spring 2 Fire,2018,80,Lake,2018-07-09T16:46:00Z,2019-01-04T09:51:00Z,39.06715,-122.59789,FALSE,NA,178.71180555555554,2018-07-09,190
Dark Fire,2018,11,Butte,2018-07-10T12:42:00Z,2019-01-04T09:51:00Z,39.66492,-121.51772,FALSE,NA,177.88125,2018-07-10,191
Hale Fire,2018,51,Santa Clara,2018-07-10T16:45:00Z,2019-01-04T09:51:00Z,37.163594,-121.702547,FALSE,NA,177.7125,2018-07-10,191
School Fire,2018,12,Madera,2018-07-10T17:31:00Z,2019-01-04T09:50:00Z,37.22791,-119.50461,FALSE,NA,177.6798611111111,2018-07-10,191
Idria Fire,2018,116,San Benito,2018-07-12T12:57:00Z,2019-01-04T09:49:00Z,36.59036,-120.82355,FALSE,NA,175.86944444444444,2018-07-12,193
Ferguson Fire,2018,96901,Mariposa,2018-07-13T21:36:00Z,2019-01-04T09:48:00Z,37.6549,-119.88581,FALSE,NA,174.50833333333333,2018-07-13,194
Gray Fire,2018,12,San Bernardino,2018-07-13T14:32:00Z,2019-01-04T09:47:00Z,34.171786,-117.35606,FALSE,NA,174.80208333333334,2018-07-13,194
3-2 Fire,2018,14,Lassen,2018-07-14T15:00:00Z,2019-01-04T09:45:00Z,39.99309,-120.02137,FALSE,NA,173.78125,2018-07-14,195
Kelley Fire,2018,52,Modoc,2018-07-14T20:46:00Z,2019-01-04T09:46:00Z,41.50105,-120.61108,FALSE,NA,173.54166666666666,2018-07-14,195
3-10 Fire,2018,56,Lassen,2018-07-15T11:55:00Z,2019-01-04T09:44:00Z,40.95234,-121.21597,FALSE,NA,172.90902777777777,2018-07-15,196
3-16 Fire,2018,89,Lassen,2018-07-15T18:54:00Z,2019-01-04T09:42:00Z,40.94666,-121.27049,FALSE,NA,172.61666666666667,2018-07-15,196
3-18 Fire,2018,32,Lassen,2018-07-15T16:45:00Z,2019-01-04T09:42:00Z,41.08583,-121.05722,FALSE,NA,172.70625,2018-07-15,196
Johnson Fire,2018,16,Humboldt,2018-07-15T16:14:00Z,2019-01-04T09:43:00Z,41.34453,-123.85404,FALSE,NA,172.72847222222222,2018-07-15,196
Steamboat Fire,2018,224,Siskiyou,2018-07-15T09:58:00Z,2019-01-04T09:44:00Z,41.70877,-122.47293,TRUE,NA,172.99027777777778,2018-07-15,196
Tuscan Fire,2018,50,Tehama,2018-07-15T17:15:00Z,2019-01-04T09:43:00Z,40.27754,-122.11375,FALSE,NA,172.6861111111111,2018-07-15,196
Lott Fire,2018,10,Siskiyou,2018-07-17T19:03:00Z,2019-01-04T09:40:00Z,41.632373,-122.37985,FALSE,NA,170.60902777777778,2018-07-17,198
Cruces Fire,2018,77,Santa Barbara,2018-07-18T11:55:00Z,2019-01-04T09:40:00Z,34.54305556,-120.31805556,FALSE,NA,169.90625,2018-07-18,199
Eighty Eight Fire,2018,822,Yolo,2018-07-18T14:24:00Z,2019-01-04T09:40:00Z,38.59694444,-121.99388889,FALSE,NA,169.80277777777778,2018-07-18,199
Horse Creek Fire,2018,34,Tulare,2018-07-19T16:25:00Z,2019-01-04T09:39:00Z,36.42638,-118.70443,FALSE,NA,168.71805555555557,2018-07-19,200
Simmons Fire,2018,43,Butte,2018-07-19T12:00:00Z,2019-01-04T09:40:00Z,39.57202,-121.43131,TRUE,168,168.90277777777777,2018-07-19,200
Skyline Fire,2018,282,Riverside,2018-07-19T17:22:00Z,2019-01-04T09:39:00Z,33.836101,-117.607577,FALSE,NA,168.6784722222222,2018-07-19,200
Cinnamon Fire,2018,13,San Diego,2018-07-20T13:07:00Z,2019-01-04T09:39:00Z,33.04898,-116.78928,TRUE,80,167.85555555555555,2018-07-20,201
Windmill Fire,2018,110,Santa Barbara,2018-07-20T14:23:00Z,2019-01-04T09:38:00Z,34.62412,-120.22298,FALSE,NA,167.80208333333334,2018-07-20,201
Carder Fire,2018,50,Lake,2018-07-21T14:40:00Z,2019-01-04T09:38:00Z,38.91152,-122.86854,TRUE,NA,166.7902777777778,2018-07-21,202
Heart Fire,2018,67,Mendocino,2018-07-21T16:22:00Z,2019-01-04T09:37:00Z,39.279832999999996,-123.258319,FALSE,NA,166.71875,2018-07-21,202
Mustang Fire,2018,37,San Luis Obispo,2018-07-21T15:01:00Z,2019-01-04T09:38:00Z,35.64917,-120.71907,FALSE,NA,166.77569444444444,2018-07-21,202
Carr Fire,2018,229651,Shasta,2018-07-23T13:15:00Z,2019-01-04T09:37:00Z,40.65428,-122.62357,TRUE,456,164.8486111111111,2018-07-23,204
Martinez Fire,2018,40,Riverside,2018-07-23T14:55:00Z,2019-01-04T09:36:00Z,33.56921,-116.154398,FALSE,NA,164.77847222222223,2018-07-23,204
Pico Fire,2018,128,Los Angeles,2018-07-23T12:55:00Z,2019-01-04T09:37:00Z,34.38039,-118.60441,FALSE,NA,164.8625,2018-07-23,204
Crestline Fire,2018,51,Shasta,2018-07-24T15:24:00Z,2019-01-04T09:36:00Z,40.824,-121.90215,TRUE,192,163.75833333333333,2018-07-24,205
Roxie Fire (Formerly 1-1 Fire),2018,167,Lassen,2018-07-24T16:02:00Z,2019-01-04T09:35:00Z,40.34822,-120.82497,TRUE,NA,163.73125,2018-07-24,205
Cranston Fire,2018,13139,Riverside,2018-07-25T11:41:00Z,2019-01-04T09:36:00Z,0,0,FALSE,NA,162.91319444444446,2018-07-25,206
Ribbon Fire,2018,205,Riverside,2018-07-26T10:12:00Z,2019-01-04T09:33:00Z,33.571763,-116.500058,FALSE,NA,161.97291666666666,2018-07-26,207
Balch Fire,2018,100,Tulare,2018-07-27T12:14:00Z,2019-01-04T09:33:00Z,36.21634,-118.82989,FALSE,NA,160.88819444444445,2018-07-27,208
Pasqual Fire,2018,365,San Diego,2018-07-27T13:28:00Z,2019-01-04T09:32:00Z,33.07892,-116.91845000000001,TRUE,NA,160.8361111111111,2018-07-27,208
Ranch Fire (Mendocino Complex),2018,410203,Colusa,2018-07-27T12:05:00Z,2019-01-04T09:33:00Z,39.243283,-123.103367,TRUE,NA,160.89444444444445,2018-07-27,208
River Fire (Mendocino Complex),2018,48920,Colusa,2018-07-27T13:01:00Z,2019-01-04T09:18:00Z,39.04786,-123.11971,TRUE,3100,160.8451388888889,2018-07-27,208
Whaleback Fire,2018,18703,Lassen,2018-07-27T13:32:00Z,2019-01-04T09:32:00Z,40.633536,-120.868091,FALSE,NA,160.83333333333334,2018-07-27,208
Sobrante Fire,2018,30,Riverside,2018-07-28T15:38:00Z,2019-01-04T09:30:00Z,33.85852,-117.43521,FALSE,NA,159.74444444444444,2018-07-28,209
Steele Fire,2018,135,Napa,2018-07-28T16:30:00Z,2019-01-04T09:30:00Z,38.51943,-122.18353,TRUE,NA,159.70833333333334,2018-07-28,209
Eel Fire,2018,972,Mendocino,2018-07-31T15:28:00Z,2019-01-04T09:29:00Z,39.82877,-123.08489,FALSE,NA,156.75069444444443,2018-07-31,212
Bumper Fire,2018,67,El Dorado,2018-08-01T13:57:00Z,2019-01-04T09:28:00Z,38.645,-120.874167,TRUE,NA,155.81319444444443,2018-08-01,213
Donnell Fire,2018,36450,Tuolumne,2018-08-01T17:48:00Z,2019-01-04T09:26:00Z,38.349,-119.929,FALSE,NA,155.6513888888889,2018-08-01,213
Omega Fire,2018,66,El Dorado,2018-08-01T14:40:00Z,2019-01-04T09:27:00Z,38.82128,-121.03918,TRUE,NA,155.7826388888889,2018-08-01,213
Sunset Fire,2018,700,Placer,2018-08-01T13:11:00Z,2019-01-04T09:28:00Z,38.82426,-121.451307,FALSE,NA,155.8451388888889,2018-08-01,213
Western Fire,2018,106,Mendocino,2018-08-01T15:53:00Z,2019-01-04T09:26:00Z,38.8802,-123.0496,FALSE,NA,155.73125,2018-08-01,213
Wagner Fire,2018,22,Mariposa,2018-08-04T13:57:00Z,2019-01-04T09:24:00Z,37.69965,-120.0545,FALSE,NA,152.81041666666667,2018-08-04,216
Parrots Fire,2018,136,Calaveras,2018-08-05T04:19:00Z,2019-01-04T09:24:00Z,38.08424,-120.46078,FALSE,NA,152.21180555555554,2018-08-05,217
Casner Fire,2018,14,San Diego,2018-08-06T10:31:00Z,2019-01-04T09:24:00Z,33.05737,-116.77154,FALSE,NA,150.95347222222222,2018-08-06,218
Five Fire,2018,2995,Kings,2018-08-06T17:29:00Z,2019-01-04T09:23:00Z,35.97896,-119.98329,FALSE,NA,150.6625,2018-08-06,218
South Fire,2018,290,Calaveras,2018-08-06T16:26:00Z,2019-01-04T09:23:00Z,38.061298,-120.872244,FALSE,NA,150.70625,2018-08-06,218
Terra Fire,2018,35,Riverside,2018-08-06T14:19:00Z,2019-01-04T09:23:00Z,33.759722,-117.460278,FALSE,NA,150.79444444444445,2018-08-06,218
Turkey Fire,2018,2225,Monterey,2018-08-06T12:59:00Z,2019-01-04T09:23:00Z,35.847778,-120.343056,FALSE,NA,150.85,2018-08-06,218
Hat Fire,2018,1900,Shasta,2018-08-09T14:34:00Z,2019-01-04T09:21:00Z,40.99344,-121.52225,TRUE,NA,147.7826388888889,2018-08-09,221
Hirz Fire,2018,46150,Shasta,2018-08-09T01:55:00Z,2019-01-04T09:21:00Z,40.896,-122.219,TRUE,NA,148.30972222222223,2018-08-09,221
Rangeland Fire,2018,250,San Diego,2018-08-09T13:09:00Z,2019-01-04T09:21:00Z,33.076239,-116.902985,FALSE,NA,147.84166666666667,2018-08-09,221
Syar Fire,2018,10,Napa,2018-08-09T14:21:00Z,2019-01-04T09:20:00Z,38.27229,-122.26389,FALSE,NA,147.79097222222222,2018-08-09,221
Mill Creek 1 Fire,2018,3674,Humboldt,2018-08-16T09:18:00Z,2019-01-04T09:17:00Z,41.07944,-123.688056,FALSE,NA,140.99930555555557,2018-08-16,228
Alhambra Fire,2018,30,Contra Costa,2018-08-17T19:19:00Z,2019-01-04T09:17:00Z,37.99618,-122.14097,FALSE,NA,139.58194444444445,2018-08-17,229
Marcel Fire,2018,34,Kern,2018-08-17T18:47:00Z,2019-01-04T09:16:00Z,35.17156,-118.51651,FALSE,NA,139.60347222222222,2018-08-17,229
Call Fire,2018,367,Kern,2018-08-18T15:17:00Z,2019-01-04T09:16:00Z,35.51777778,-118.6525,FALSE,NA,138.74930555555557,2018-08-18,230
Front Fire,2018,1014,Santa Barbara,2018-08-19T13:37:00Z,2019-01-04T09:16:00Z,35.11416667,-120.09222222,FALSE,NA,137.81875,2018-08-19,231
Gorge Fire,2018,155,Shasta,2018-08-19T07:32:00Z,2019-01-04T09:16:00Z,40.36888889,-122.89055556,FALSE,NA,138.07222222222222,2018-08-19,231
Keller Fire,2018,10,Riverside,2018-08-19T15:55:00Z,2019-01-04T09:16:00Z,33.627006,-117.171731,FALSE,NA,137.72291666666666,2018-08-19,231
Land Fire,2018,23,Riverside,2018-08-22T13:45:00Z,2019-01-04T09:15:00Z,33.946896,-117.066643,FALSE,NA,134.8125,2018-08-22,234
Cache Fire,2018,103,Lake,2018-08-26T18:04:00Z,2019-01-04T09:14:00Z,39.02017,-122.57496,FALSE,NA,130.63194444444446,2018-08-26,238
Redinger Fire,2018,88,Madera,2018-08-27T23:19:00Z,2019-01-04T09:13:00Z,37.179167,-119.431667,FALSE,NA,129.4125,2018-08-27,239
Winchester Fire,2018,36,Riverside,2018-08-27T10:49:00Z,2019-01-04T09:13:00Z,33.640051,-117.085354,FALSE,NA,129.93333333333334,2018-08-27,239
Sterling,2018,125,San Bernardino,2018-08-31T17:58:00Z,2019-01-04T09:12:00Z,34.15475,-117.244366,FALSE,NA,125.63472222222222,2018-08-31,243
Ogilvy Fire,2018,172,Santa Barbara,2018-09-01T14:22:00Z,2019-01-04T09:12:00Z,34.576944,-119.61416,FALSE,NA,124.78472222222223,2018-09-01,244
Essex Fire,2018,15,Modoc,2018-09-02T14:53:00Z,2019-01-04T09:11:00Z,41.52123,-120.72362,FALSE,NA,123.7625,2018-09-02,245
Kelsey Fire,2018,24,Lake,2018-09-03T13:58:00Z,2019-01-04T09:11:00Z,38.91842,-122.85276,TRUE,NA,122.80069444444445,2018-09-03,246
Boot Fire,2018,6974,Mono,2018-09-04T14:26:00Z,2019-01-04T09:09:00Z,38.347395,-119.45186,FALSE,NA,121.77986111111112,2018-09-04,247
Kerlin Fire,2018,1751,Trinity,2018-09-04T15:20:00Z,2019-01-04T09:08:00Z,40.616251,-123.52019,FALSE,NA,121.74166666666666,2018-09-04,247
Ranchera Fire,2018,13,Shasta,2018-09-04T14:43:00Z,2019-01-04T09:08:00Z,40.678889,-122.400556,FALSE,NA,121.76736111111111,2018-09-04,247
Sliger Fire,2018,150,El Dorado,2018-09-04T15:03:00Z,2019-01-04T09:09:00Z,38.94388,-120.92611,TRUE,NA,121.75416666666666,2018-09-04,247
Delta Fire,2018,63311,Shasta,2018-09-05T12:51:00Z,2019-01-04T09:07:00Z,40.9425,-122.43,FALSE,NA,120.84444444444445,2018-09-05,248
Snell Fire,2018,2490,Napa,2018-09-08T14:29:00Z,2019-01-04T09:06:00Z,38.69601,-122.44468,TRUE,NA,117.77569444444444,2018-09-08,251
Irving Fire,2018,152,Marin,2018-09-10T19:00:00Z,2019-01-04T09:05:00Z,38.02447,-122.727,TRUE,NA,115.58680555555556,2018-09-10,253
Soboba Fire,2018,25,Riverside,2018-09-14T19:32:00Z,2019-01-04T09:04:00Z,33.80406,-116.93188,FALSE,NA,111.56388888888888,2018-09-14,257
Charlie Fire,2018,3380,Los Angeles,2018-09-22T14:30:00Z,2019-01-04T09:03:00Z,34.48229,-118.60858,FALSE,NA,103.77291666666666,2018-09-22,265
Copper Fire,2018,53,Lassen,2018-09-22T14:41:00Z,2019-01-04T09:03:00Z,40.33642,-120.93005,FALSE,NA,103.76527777777778,2018-09-22,265
Nimshew Fire,2018,33,Butte,2018-09-24T00:41:00Z,2019-01-04T09:01:00Z,39.84151,-121.62168,TRUE,83,102.34722222222223,2018-09-24,267
Keenbrook Fire,2018,53,San Bernardino,2018-09-26T10:56:00Z,2019-01-04T09:00:00Z,34.24138,-117.42431,TRUE,NA,99.91944444444445,2018-09-26,269
Branscombe Fire,2018,4500,Solano,2018-10-07T13:00:00Z,2019-01-04T08:57:00Z,0,0,FALSE,NA,88.83125,2018-10-07,280
Sun Fire,2018,3889,Tehama,2018-10-07T12:51:00Z,2019-01-04T08:57:00Z,40.22027778,-122.18,TRUE,196,88.8375,2018-10-07,280
Iron Gate Fire,2018,15,Siskiyou,2018-10-10T21:50:00Z,2019-01-04T08:55:00Z,41.94046,-122.43933,FALSE,NA,85.46180555555556,2018-10-10,283
Priest Fire,2018,167,Monterey,2018-10-13T14:43:00Z,2019-01-04T08:54:00Z,36.18401,-120.69955,FALSE,NA,82.75763888888889,2018-10-13,286
Masonic Fire,2018,38,Shasta,2018-10-14T11:33:00Z,2019-01-04T08:53:00Z,40.60866,-122.38366,FALSE,NA,81.88888888888889,2018-10-14,287
Powellton Fire,2018,10,Butte,2018-10-15T11:57:00Z,2019-01-04T08:52:00Z,39.93427,-121.54103,FALSE,NA,80.87152777777777,2018-10-15,288
Camino Fire,2018,58,San Luis Obispo,2018-10-19T14:10:00Z,2019-01-04T08:52:00Z,35.17693,-120.48861,FALSE,NA,76.77916666666667,2018-10-19,292
Market Fire,2018,120,Tulare,2018-10-24T12:18:00Z,2019-01-04T08:51:00Z,36.47766,-119.10433,FALSE,NA,71.85625,2018-10-24,297
Adams Fire,2018,60,Tehama,2018-11-05T10:17:00Z,2019-01-04T08:50:00Z,40.346652,-122.308479,FALSE,NA,59.93958333333333,2018-11-05,309
Brushy Fire,2018,35,Mendocino,2018-11-08T11:58:00Z,2019-01-04T08:49:00Z,39.62194,-123.28774,FALSE,NA,56.86875,2018-11-08,312
Horn Fire,2018,88,Lassen,2018-11-08T11:25:00Z,2019-01-04T08:47:00Z,40.83116,-120.19336,FALSE,NA,56.890277777777776,2018-11-08,312
Nurse Fire,2018,1500,Solano,2018-11-08T13:28:00Z,2019-01-04T08:47:00Z,38.21396,-121.9424,FALSE,NA,56.80486111111111,2018-11-08,312
Woolsey Fire,2018,96949,Los Angeles,2018-11-08T14:24:00Z,2019-01-04T08:42:00Z,34.235,-118.70128,TRUE,NA,56.7625,2018-11-08,312
